Fe,Co,Ni,V,Mo,Cr,Cu,Mn,C,W,Ta,Nb,Al,Ti,Si,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant p electrons,Interant d electrons,Interant f electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model
17.0,72.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025009172483673133,17.97933883127696,0.023987933270641224,0.09789999999999999,1.004826101357019,-0.006489541185578167,58.3818244,5838.18244,-1037.5650861155705,0.014846078288400013,0.03377700000000004,8.94,0.6392,4.3768,21.0,0.0,0.0,21.0,0.0,77.13629999999999,0.026298439865793825,0.8537329999999997,-0.0003558087401535617
16.0,72.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002597198978464168,18.782811288231535,0.023987456112152316,0.10559999999999999,1.0048259648447815,-0.006519569316352625,58.4103084,5841.030839999999,-966.5146925123066,0.014707775126698797,0.03340800000000004,8.959999999999999,0.6144,4.3784,21.0,0.0,0.0,21.0,0.0,77.07159999999999,0.025827139728329923,0.8301119999999997,-0.00034309961471454655
15.0,72.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002687632337696855,19.670754494154973,0.023986991347390522,0.1131,1.0048258283423288,-0.0065374614342592185,58.4387924,5843.879239999999,-905.0434384616294,0.014549106387980773,0.03298500000000005,8.98,0.588,4.38,21.0,0.0,0.0,21.0,0.0,77.0069,0.025317562288579457,0.8051969999999998,-0.0003293743099437138
14.0,72.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002772790726050383,20.663372118768766,0.023986538976355557,0.12040000000000001,1.00482569184966,-0.006543405065827411,58.467276399999996,5846.727639999999,-851.0785015082993,0.01436945910902463,0.03250800000000006,9.0,0.56,4.3816,21.0,0.0,0.0,21.0,0.0,76.9422,0.024767194768896973,0.7789879999999999,-0.00031465920881941544
13.0,72.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002853147594303993,21.78648464664829,0.02398609899904751,0.1275,1.004825555366774,-0.0065374614342592185,58.495760399999995,5849.576039999999,-803.0834259369883,0.014168097639891146,0.03197700000000006,9.02,0.5304,4.3831999999999995,21.0,0.0,0.0,21.0,0.0,76.8775,0.024173096509325837,0.751485,-0.00029898073254442
12.0,72.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029290991977986,23.073946885735506,0.02398567141546665,0.1344,1.0048254188936687,-0.006519569316352625,58.52424439999999,5852.42444,-759.890031559786,0.013944144447527253,0.03139200000000006,9.04,0.4992,4.384799999999999,21.0,0.0,0.0,21.0,0.0,76.8128,0.023531795848037964,0.722688,-0.00028236534413943323
11.0,72.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030009810611158058,24.571345338439222,0.023985256225612667,0.1411,1.004825282430343,-0.006489541185578167,58.55272839999999,5855.27284,-720.5887602606855,0.013696555448193287,0.03075300000000007,9.059999999999999,0.4664,4.3864,21.0,0.0,0.0,21.0,0.0,76.7481,0.022839151539336022,0.6925970000000001,-0.00026483955205701664
10.0,72.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003069080158539433,26.34187441395722,0.023984853429485628,0.14759999999999998,1.0048251459767972,-0.006447051015143345,58.5812124,5858.1212399999995,-684.4545954725717,0.01342408807353071,0.03006000000000007,9.079999999999998,0.43199999999999994,4.388,21.0,0.0,0.0,21.0,0.0,76.68339999999999,0.022090162556203132,0.6612120000000001,-0.00024642991381568224
9.0,72.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003133644100316796,28.476082604441032,0.023984463027085724,0.1539,1.0048250095330293,-0.006391611664517704,58.60969639999999,5860.969639999999,-650.8951562659862,0.013125259492614312,0.029313000000000075,9.1,0.396,4.3896,21.0,0.0,0.0,21.0,0.0,76.61869999999999,0.02127870059538462,0.6285330000000002,-0.00022716303965529625
8.0,72.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031948881789138016,31.108860892841914,0.023984085018412628,0.15999999999999998,1.004824873099038,-0.006322537621917696,58.638180399999996,5863.81804,-619.41268828163,0.012798291214968045,0.02851200000000008,9.12,0.3584,4.3911999999999995,21.0,0.0,0.0,21.0,0.0,76.554,0.020397122919133714,0.5945600000000003,-0.00020706559621492312
7.0,72.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003253000855269751,34.45088122089606,0.023983719403466646,0.1659,1.0048247366748224,-0.006238885111119319,58.6666644,5866.666439999999,-589.5744211236092,0.012441034416639362,0.027657000000000084,9.139999999999999,0.31920000000000004,4.392799999999999,21.0,0.0,0.0,21.0,0.0,76.4893,0.019435692543341015,0.5592930000000004,-0.00018616431023290095
6.0,72.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033081480877188547,38.851262240973405,0.023983366182247563,0.17159999999999997,1.0048246002603818,-0.006139354180367012,58.695148399999994,5869.514839999999,-560.9870086998789,0.012050867278695022,0.026748000000000084,9.16,0.2784,4.3944,21.0,0.0,0.0,21.0,0.0,76.4246,0.018381673311089912,0.5227320000000004,-0.00016448597227298285
5.0,72.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033604767887088645,44.93497681907377,0.02398302535475548,0.1771,1.0048244638557142,-0.006022121314802469,58.7236324,5872.36324,-533.2706724427419,0.011624550503044144,0.025785000000000093,9.18,0.236,4.396,21.0,0.0,0.0,21.0,0.0,76.3599,0.017217843720047633,0.48487700000000056,-0.00014237831963968654
4.0,72.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003410117614829568,53.94521989092209,0.0239826969209905,0.18239999999999998,1.0048243274608197,-0.005884531860928256,58.7521164,5875.2116399999995,-506.0264319500753,0.011158018216246702,0.024768000000000092,9.2,0.192,4.3976,21.0,0.0,0.0,21.0,0.0,76.2952,0.01591989330970899,0.44572800000000057,-0.00012029045299735783
3.0,72.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034571872406564366,68.76697040431381,0.02398238088095228,0.1875,1.0048241910756959,-0.005722470125557208,58.7806004,5878.060039999999,-478.78190799499635,0.010646065073151996,0.023697000000000096,9.219999999999999,0.14639999999999997,4.3991999999999996,21.0,0.0,0.0,21.0,0.0,76.23049999999999,0.014451457656544847,0.4052850000000007,-9.825315083368362e-05
2.0,72.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035017902282390282,98.00633387295751,0.023982077234641127,0.19240000000000002,1.0048240547003426,-0.005528831090953099,58.809084399999996,5880.908439999999,-450.8717960812788,0.010081858612269751,0.022572000000000102,9.24,0.09920000000000001,4.400799999999999,21.0,0.0,0.0,21.0,0.0,76.1658,0.012753474490775605,0.36354800000000076,-7.62953980911669e-05
1.0,72.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035440205764226064,184.428768891495,0.0239817859820571,0.19710000000000003,1.0048239183347585,-0.005288490724516165,58.837568399999995,5883.75684,-421.0554349337626,0.009456140085190412,0.021393000000000106,9.26,0.0504,4.4024,21.0,0.0,0.0,21.0,0.0,76.1011,0.010717019432717733,0.32051700000000083,-5.444626824177524e-05
0.0,72.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003583963014151332,8660697.026594589,0.023981507123199974,0.2016,1.0048237819789423,-0.004929813881258303,58.8660524,5886.605239999999,-383.7986873202149,0.008755828518191755,0.02016000000000011,9.28,1e-06,4.404,15.0,0.0,0.0,15.0,0.0,76.0364,0.008089921069193685,0.27619200000000094,-3.273492719972583e-05
27.0,73.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10.945852005196766,0.02399399999999996,0.0,1.0,-0.004849213996829155,58.09938235,5809.938235,0.0,0.014933046000957387,0.03350699999999999,8.73,0.7884,4.3603000000000005,13.0,0.0,0.0,13.0,0.0,77.797,0.02910386305131507,1.0052099999999988,-0.000412011576497227
26.0,73.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007959262755832425,11.869504475398735,0.023993386510514227,0.0099,1.0048274670177846,-0.005204810876449597,58.12786635,5812.786635,-8215.978029515005,0.014992481980531065,0.03369799999999999,8.75,0.78,4.3619,21.0,0.0,0.0,21.0,0.0,77.7323,0.02893616848901297,0.994802999999999,-0.00041148652776050736
25.0,73.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011198208286674106,12.565610276248385,0.023992785414755583,0.0196,1.0048273304076407,-0.0054419527617262905,58.15635035,5815.635035,-4339.679787885889,0.015032620615579261,0.033835,8.77,0.77,4.3635,21.0,0.0,0.0,21.0,0.0,77.66760000000001,0.028742778680590587,0.983101999999999,-0.0004096610547113205
24.0,73.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013643703198617848,13.197799743955391,0.023992196712723818,0.0291,1.0048271938072926,-0.0056322653089356765,58.184834349999996,5818.483435,-3025.649227181327,0.015053677109359773,0.033918000000000004,8.790000000000001,0.7584,4.3651,21.0,0.0,0.0,21.0,0.0,77.60289999999999,0.028523046988297756,0.970106999999999,-0.0004065617317856778
23.0,73.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015671719403603187,13.803341437464056,0.023991620404419035,0.038400000000000004,1.0048270572167388,-0.0057908618745802845,58.213318349999994,5821.331835000001,-2357.8160071469206,0.015055792162663232,0.033947000000000005,8.81,0.7452,4.3667,21.0,0.0,0.0,21.0,0.0,77.5382,0.02827623361988339,0.9558179999999992,-0.000402215136376145
22.0,73.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0.001742862432443293,14.40211975648084,0.023991056489841237,0.0475,1.0048269206359788,-0.00592483540611087,58.24180234999999,5824.180235,-1950.5184942136243,0.015039034278239742,0.03392200000000001,8.83,0.7303999999999999,4.3683000000000005,21.0,0.0,0.0,21.0,0.0,77.4735,0.028001494900612676,0.9402349999999992,-0.0003966478523303712
21.0,73.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018989832219795106,15.008020752879412,0.02399050496899042,0.0564,1.0048267840650114,-0.006038287878349797,58.27028634999999,5827.028635,-1674.447591404748,0.015003400677293449,0.03384300000000002,8.85,0.714,4.3699,21.0,0.0,0.0,21.0,0.0,77.4088,0.02769787024788809,0.9233579999999993,-0.00038988647346499257
20.0,73.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002040033712668603,15.632525558161232,0.02398996584186671,0.0651,1.0048266475038348,-0.006133858263885566,58.298770350000005,5829.877035,-1473.869553744008,0.014948816865481435,0.03371000000000002,8.87,0.696,4.3715,21.0,0.0,0.0,21.0,0.0,77.3441,0.027364266306902238,0.9051869999999994,-0.000381957607088233
19.0,73.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002168957461824494,16.286349449873672,0.02398943910846986,0.0736,1.0048265109524486,-0.006213352040866202,58.327254350000004,5832.725435,-1320.7599516957466,0.014875134825673491,0.033523000000000025,8.890000000000002,0.6764,4.373100000000001,21.0,0.0,0.0,21.0,0.0,77.27940000000002,0.02699943753566494,0.8857219999999995,-0.00037288787753656525
18.0,73.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022878068624597185,16.980434163486322,0.023988924768800005,0.0819,1.0048263744108508,-0.006278048271533986,58.35573835000001,5835.573835,-1199.4604539806755,0.014782129752586325,0.033282000000000034,8.910000000000002,0.6552,4.374700000000001,21.0,0.0,0.0,21.0,0.0,77.21470000000001,0.026601962294697065,0.8649629999999995,-0.00036270392972251493
17.0,73.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002398081534772156,17.72673033229452,0.023988422822857115,0.09,1.0048262378790411,-0.0063288663543609285,58.38422235,5838.422235,-1100.5202414934915,0.014669495175167888,0.03298700000000004,8.93,0.6324000000000001,4.3763000000000005,21.0,0.0,0.0,21.0,0.0,77.14999999999999,0.026170213172461862,0.8429099999999996,-0.00035143243270111544
16.0,73.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025009172483673133,18.53897304434308,0.023987933270641224,0.0979,1.004826101357019,-0.006366463112241085,58.41270635,5841.270635,-1017.8870367575169,0.014536836230184636,0.03263800000000004,8.950000000000001,0.608,4.3779,21.0,0.0,0.0,21.0,0.0,77.0853,0.025702319819184007,0.8195629999999996,-0.000339100083247132
15.0,73.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002597198978464168,19.433589670676923,0.023987456112152316,0.1056,1.0048259648447815,-0.006391291604743294,58.44119035,5844.119035,-947.4977472240192,0.014383660746985799,0.03223500000000005,8.97,0.582,4.3795,21.0,0.0,0.0,21.0,0.0,77.0206,0.025196121901993218,0.7949219999999997,-0.0003257336094492063
14.0,73.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002687632337696855,20.43088221049004,0.023986991347390522,0.1131,1.0048258283423288,-0.006403636942987799,58.46967435,5846.967435,-886.5168316206381,0.014209367667956146,0.031778000000000056,8.99,0.5544,4.3811,21.0,0.0,0.0,21.0,0.0,76.9559,0.024649108826451372,0.7689869999999999,-0.0003113597743233426
13.0,73.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002772790726050383,21.556675702271512,0.023986538976355557,0.12040000000000001,1.00482569184966,-0.006403636942987799,58.49815835,5849.815834999999,-832.8993358677378,0.01401323214590576,0.03126700000000006,9.01,0.5252,4.3827,21.0,0.0,0.0,21.0,0.0,76.8912,0.024058341418855482,0.7417579999999999,-0.00029600537944157344
12.0,73.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002853147594303993,22.84473072863705,0.02398609899904751,0.1275,1.004825555366774,-0.006391291604743293,58.526642349999996,5852.664235,-785.1274397125622,0.013794386404826397,0.030702000000000063,9.030000000000001,0.49439999999999995,4.3843000000000005,21.0,0.0,0.0,21.0,0.0,76.8265,0.02342034853699215,0.7132350000000001,-0.00027969726858056597
11.0,73.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029290991977986,24.340421621309083,0.02398567141546665,0.1344,1.0048254188936687,-0.0063664631122410855,58.555126349999995,5855.512635,-742.0446996630151,0.013551795087389917,0.030083000000000065,9.05,0.46199999999999997,4.3859,21.0,0.0,0.0,21.0,0.0,76.7618,0.02273098806623876,0.683418,-0.00026246233138963555
10.0,73.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030009810611158058,26.106573711738825,0.023985256225612667,0.1411,1.004825282430343,-0.0063288663543609285,58.58361035,5858.361035,-702.7476719431899,0.013284223283101438,0.029410000000000068,9.07,0.428,4.3875,21.0,0.0,0.0,21.0,0.0,76.6971,0.02198525605160119,0.6523070000000001,-0.0002443275070795627
9.0,73.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003069080158539433,28.233138234780522,0.023984853429485628,0.14759999999999998,1.0048251459767972,-0.006278048271533985,58.61209434999999,5861.209435000001,-666.5123294288885,0.012990194640369428,0.02868300000000007,9.09,0.39239999999999997,4.3891,21.0,0.0,0.0,21.0,0.0,76.63239999999999,0.021177018112402055,0.6199020000000002,-0.0002253197881318266
8.0,73.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003133644100316796,30.854050855184227,0.023984463027085724,0.15389999999999998,1.0048250095330293,-0.0062133520408662,58.64057835,5864.057835,-632.741937378068,0.01266793575500412,0.027902000000000076,9.11,0.3552,4.3907,21.0,0.0,0.0,21.0,0.0,76.5677,0.020298620456466375,0.5862030000000003,-0.00020546622403330413
7.0,73.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031948881789138016,34.178424329370706,0.023984085018412628,0.16,1.004824873099038,-0.006133858263885566,58.669062350000004,5866.906235,-600.9279602545811,0.012315301121892868,0.02706700000000008,9.13,0.3164,4.3923,21.0,0.0,0.0,21.0,0.0,76.503,0.01934030688571234,0.5512100000000004,-0.00018479392502979055
6.0,73.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003253000855269751,38.55271787489293,0.023983719403466646,0.1659,1.0048247366748224,-0.006038287878349798,58.697546349999996,5869.754634999999,-570.6179897608476,0.011929669843118365,0.026178000000000083,9.15,0.27599999999999997,4.3939,21.0,0.0,0.0,21.0,0.0,76.4383,0.01828930805466829,0.5149230000000005,-0.00016333006590856305
5.0,73.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033081480877188547,44.59704633569822,0.023983366182247563,0.1716,1.0048246002603818,-0.0059248354061108705,58.72603035,5872.603035,-541.3852326914579,0.011507800085616332,0.025235000000000087,9.170000000000002,0.23399999999999999,4.3955,21.0,0.0,0.0,21.0,0.0,76.3736,0.017128344005906522,0.4773420000000005,-0.00014129846619872306
4.0,73.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033604767887088645,53.54479069031555,0.02398302535475548,0.17709999999999998,1.0048244638557142,-0.0057908618745802845,58.75451435,5875.451435,-512.792194718807,0.01104561817975348,0.024238000000000093,9.190000000000001,0.1904,4.3971,21.0,0.0,0.0,21.0,0.0,76.3089,0.015832996835957593,0.4384670000000006,-0.00011926466632725596
3.0,73.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003410117614829568,68.25785772369848,0.0239826969209905,0.1824,1.0048243274608197,-0.0056322653089356765,58.78299835,5878.299835,-484.3333650720218,0.010537902548190696,0.023187000000000096,9.21,0.1452,4.3987,21.0,0.0,0.0,21.0,0.0,76.24419999999999,0.014366690343370321,0.39829800000000065,-9.72885564276744e-05
2.0,73.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034571872406564366,97.27269343993804,0.02398238088095228,0.1875,1.0048241910756959,-0.0054419527617262905,58.81148235,5881.148235,-455.3118617153549,0.009977790229553717,0.022082000000000098,9.23,0.0984,4.4003,21.0,0.0,0.0,21.0,0.0,76.1795,0.012669896507129075,0.35683500000000073,-7.539956109095481e-05
1.0,73.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035017902282390282,183.00427330249366,0.023982077234641127,0.1924,1.0048240547003426,-0.005204810876449597,58.83996635,5883.996635,-424.4482042448621,0.009355966354932391,0.0209230000000001,9.25,0.05,4.4019,21.0,0.0,0.0,21.0,0.0,76.1148,0.010632464828484144,0.31407800000000086,-5.36271946145455e-05
0.0,73.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035440205764226064,8521038.83522819,0.0239817859820571,0.1971,1.0048239183347585,-0.004849213996829155,58.868450349999996,5886.845035,-386.0814010803789,0.0086592443457863,0.019710000000000106,9.27,1e-06,4.4035,15.0,0.0,0.0,15.0,0.0,76.0501,0.007997681224924006,0.2700270000000009,-3.200106497340061e-05
26.0,74.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.01444473493128,0.02399399999999996,0.0,1.0,-0.004764395209030629,58.1302643,5813.02643,0.0,0.014748965836893908,0.03270799999999999,8.74,0.7696000000000001,4.3614,13.0,0.0,0.0,13.0,0.0,77.74600000000001,0.028773630081869814,0.981239999999999,-0.00040256943977998866
25.0,74.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007959262755832425,11.972960410370156,0.023993386510514227,0.0099,1.0048274670177846,-0.005116793607490831,58.1587483,5815.87483,-8077.039657852897,0.01479717696760927,0.03286499999999999,8.76,0.76,4.363,21.0,0.0,0.0,21.0,0.0,77.68130000000001,0.028584079410993325,0.9698129999999989,-0.0004013140054698179
24.0,74.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011198208286674106,12.70140827888657,0.023992785414755583,0.0196,1.0048273304076407,-0.005350609005372801,58.1872323,5818.72323,-4266.837800725555,0.01482594197257682,0.032968,8.78,0.7487999999999999,4.3646,21.0,0.0,0.0,21.0,0.0,77.6166,0.02836812048292366,0.9570919999999989,-0.0003987629904741724
23.0,74.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013643703198617848,13.367314376163012,0.023992196712723818,0.029099999999999997,1.0048271938072926,-0.005537456382855748,58.2157163,5821.57163,-2974.717934319728,0.014835435579186406,0.033017000000000005,8.8,0.7360000000000001,4.3662,21.0,0.0,0.0,21.0,0.0,77.55189999999999,0.02812501873006131,0.9430769999999992,-0.0003949433510914541
22.0,74.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015671719403603187,14.009106454089089,0.023991620404419035,0.038400000000000004,1.0048270572167388,-0.005692437026156728,58.244200299999996,5824.420029999999,-2317.7411982255126,0.01482575626386864,0.03301200000000001,8.82,0.7216,4.3678,21.0,0.0,0.0,21.0,0.0,77.4872,0.02785393536566658,0.9277679999999993,-0.00038988204989124243
21.0,74.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0.001742862432443293,14.64759526735678,0.023991056489841237,0.0475,1.0048269206359788,-0.005822630164361697,58.272684299999995,5827.268429999999,-1916.8714474059234,0.014796927779214526,0.03295300000000001,8.84,0.7055999999999999,4.3694,21.0,0.0,0.0,21.0,0.0,77.4225,0.02755391437651104,0.9111649999999991,-0.0003836060592771024
20.0,74.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018989832219795106,15.297632288566348,0.02399050496899042,0.05639999999999999,1.0048267840650114,-0.005932122091384087,58.3011683,5830.11683,-1645.0072848384261,0.0147488992186633,0.032840000000000015,8.86,0.688,4.3709999999999996,21.0,0.0,0.0,21.0,0.0,77.3578,0.027223866668105865,0.8932679999999994,-0.0003761423650648437
19.0,74.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002040033712668603,15.971821223093595,0.02398996584186671,0.0651,1.0048266475038348,-0.006023533743102115,58.3296523,5832.96523,-1447.3603086296412,0.014681543618051558,0.03267300000000002,8.879999999999999,0.6688000000000001,4.3726,21.0,0.0,0.0,21.0,0.0,77.29310000000001,0.026862550649226925,0.8740769999999994,-0.00036751797007079706
18.0,74.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002168957461824494,16.68225394087212,0.02398943910846986,0.0736,1.0048265109524486,-0.006098649708150525,58.35813630000001,5835.81363,-1296.377903741511,0.014594655025736942,0.03245200000000002,8.900000000000002,0.6479999999999999,4.374200000000001,21.0,0.0,0.0,21.0,0.0,77.22840000000002,0.026468548308426793,0.8535919999999995,-0.0003577598977139236
17.0,74.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022878068624597185,17.44161458902199,0.0239889247688,0.0819,1.0048263744108508,-0.006158724671019612,58.386620300000004,5838.6620299999995,-1176.662932545147,0.01448794389954248,0.03217700000000003,8.92,0.6255999999999999,4.3758,21.0,0.0,0.0,21.0,0.0,77.16369999999999,0.026040235509578857,0.8318129999999995,-0.0003468951956327581
16.0,74.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002398081534772156,18.264111412079423,0.023988422822857115,0.09,1.0048262378790411,-0.006204649341291889,58.4151043,5841.510429999999,-1078.920269307929,0.014361030602935278,0.03184800000000004,8.940000000000001,0.6016,4.3774,21.0,0.0,0.0,21.0,0.0,77.09899999999999,0.025575744772915,0.8087399999999997,-0.00033495093931934505
15.0,74.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025009172483673133,19.166465430756396,0.023987933270641224,0.0979,1.004826101357019,-0.006237046460899798,58.4435883,5844.35883,-997.1955587078636,0.014213436666435849,0.03146500000000004,8.96,0.5760000000000001,4.379,21.0,0.0,0.0,21.0,0.0,77.0343,0.025072918144971697,0.7843729999999997,-0.00032195423576504047
14.0,74.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002597198978464168,20.169134350481297,0.023987456112152316,0.1056,1.0048259648447815,-0.006256328173739918,58.4720723,5847.20723,-927.489655786223,0.014044573342040075,0.03102800000000005,8.98,0.5488000000000001,4.3806,21.0,0.0,0.0,21.0,0.0,76.9696,0.02452924678767676,0.7587119999999999,-0.00030793222712678734
13.0,74.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002687632337696855,21.297978640825498,0.023986991347390522,0.1131,1.0048258283423288,-0.00626272988041623,58.5005563,5850.055629999999,-867.00971655836,0.0138537267922829,0.030537000000000054,9.0,0.52,4.3822,21.0,0.0,0.0,21.0,0.0,76.90490000000001,0.02394179245750147,0.7317569999999999,-0.00029291209441148535
12.0,74.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002772790726050383,22.5866736658001,0.023986538976355557,0.12040000000000001,1.00482569184966,-0.006256328173739918,58.5290403,5852.90403,-813.7393839269259,0.013640038997325217,0.029992000000000057,9.02,0.4896,4.3838,21.0,0.0,0.0,21.0,0.0,76.84020000000001,0.023307083804415735,0.7035079999999999,-0.0002769210611767974
11.0,74.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0.002853147594303993,24.08036952330747,0.02398609899904751,0.1275,1.004825555366774,-0.006237046460899798,58.5575243,5855.75243,-766.1794551167627,0.013402483095847498,0.029393000000000065,9.04,0.4576,4.3854,21.0,0.0,0.0,21.0,0.0,76.7755,0.022620976884598954,0.673965,-0.00025998639725445397
10.0,74.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029290991977986,25.8414864900645,0.02398567141546665,0.13440000000000002,1.0048254188936687,-0.006204649341291889,58.586008299999996,5858.600829999999,-723.1844551365893,0.013139831339478372,0.028740000000000064,9.06,0.424,4.387,21.0,0.0,0.0,21.0,0.0,76.71079999999999,0.021878463529844943,0.6431280000000001,-0.00024213542249322626
9.0,74.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030009810611158058,27.95931109844801,0.023985256225612667,0.1411,1.004825282430343,-0.006158724671019611,58.614492299999995,5861.44923,-683.8553987975864,0.012850613039619875,0.02803300000000007,9.08,0.3888,4.3886,21.0,0.0,0.0,21.0,0.0,76.6461,0.021073401529557827,0.6109970000000001,-0.00022339551052294416
8.0,74.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003069080158539433,30.566709548600798,0.023984853429485628,0.14759999999999998,1.0048251459767972,-0.006098649708150525,58.6429763,5864.29763,-647.4663856569891,0.012533058658116599,0.027272000000000074,9.1,0.352,4.3902,21.0,0.0,0.0,21.0,0.0,76.5814,0.02019812358936091,0.5775720000000002,-0.00020379409254193655
7.0,74.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003133644100316796,33.8710447637873,0.023984463027085724,0.1539,1.0048250095330293,-0.006023533743102115,58.67146030000001,5867.14603,-613.4116311782747,0.012185024259048905,0.02645700000000008,9.120000000000001,0.31360000000000005,4.3918,21.0,0.0,0.0,21.0,0.0,76.5167,0.019242850772317584,0.5428530000000004,-0.0001833586611291447
6.0,74.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031948881789138016,38.21578858125645,0.023984085018412628,0.16,1.004824873099038,-0.005932122091384087,58.6999443,5869.994429999999,-581.1640691707844,0.011803887395046668,0.02558800000000008,9.14,0.27359999999999995,4.3934,21.0,0.0,0.0,21.0,0.0,76.452,0.01819477526763258,0.5068400000000004,-0.00016211677407924376
5.0,74.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0.003253000855269751,44.215597810621645,0.023983719403466646,0.1659,1.0048247366748224,-0.0058226301643616975,58.728428300000004,5872.84283,-550.2383434585352,0.011386400207952573,0.024665000000000083,9.16,0.23199999999999998,4.395,21.0,0.0,0.0,21.0,0.0,76.3873,0.01703655035887938,0.4695330000000004,-0.00014019636514915395
4.0,74.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033081480877188547,53.09282949205458,0.023983366182247563,0.1716,1.0048246002603818,-0.005692437026156728,58.7569123,5875.691229999999,-520.1496974597409,0.010928476240513291,0.02368800000000009,9.18,0.18880000000000002,4.396599999999999,21.0,0.0,0.0,21.0,0.0,76.3226,0.01574363674199537,0.43093200000000054,-0.00011821489225689007
